group,mhc_class,Kd_M,pti_pae_raw
noncognate,I,,2.919879913330078
noncognate,I,,2.919879913330078
noncognate,I,,27.413633346557617
noncognate,I,,27.413633346557617
noncognate,I,,23.743331909179688
noncognate,I,,23.743331909179688
noncognate,I,,28.037691116333008
noncognate,I,,28.037691116333008
noncognate,I,,4.47342586517334
noncognate,I,,13.336313247680664
noncognate,I,,13.336313247680664
noncognate,I,,17.143766403198242
noncognate,I,,17.143766403198242
noncognate,I,,17.143766403198242
noncognate,I,,17.143766403198242
noncognate,I,,17.143766403198242
noncognate,I,,17.143766403198242
noncognate,I,,17.143766403198242
noncognate,I,,5.064743995666504
noncognate,I,,5.064743995666504
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,23.03247833251953
noncognate,I,,21.791606903076172
noncognate,I,,21.791606903076172
noncognate,I,,21.791606903076172
noncognate,I,,21.791606903076172
noncognate,I,,21.791606903076172
noncognate,I,,21.791606903076172
noncognate,I,,21.791606903076172
noncognate,I,,14.32361125946045
noncognate,I,,14.32361125946045
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,26.994443893432617
noncognate,I,,3.9166667461395264
noncognate,I,,3.9166667461395264
noncognate,I,,11.963821411132812
noncognate,I,,4.292727470397949
noncognate,I,,10.183034896850586
noncognate,I,,10.183034896850586
noncognate,I,,5.586552143096924
noncognate,I,,5.586552143096924
noncognate,I,,5.586552143096924
noncognate,I,,5.586552143096924
noncognate,I,,5.586552143096924
noncognate,I,,5.586552143096924
noncognate,I,,5.586552143096924
noncognate,I,,3.8465383052825928
noncognate,II,,11.888607025146484
noncognate,I,,3.701166868209839
noncognate,I,,3.701166868209839
noncognate,I,,3.701166868209839
noncognate,I,,3.701166868209839
noncognate,I,,3.701166868209839
noncognate,I,,3.701166868209839
noncognate,I,,3.701166868209839
noncognate,I,,4.005473613739014
noncognate,I,,4.005473613739014
noncognate,I,,16.5487060546875
noncognate,I,,16.5487060546875
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,7.590237617492676
noncognate,I,,22.128700256347656
noncognate,I,,22.128700256347656
noncognate,I,,25.416048049926758
noncognate,I,,25.416048049926758
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,20.287052154541016
noncognate,I,,12.566932678222656
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,27.85942268371582
noncognate,I,,11.310701370239258
noncognate,I,,11.310701370239258
noncognate,I,,25.261110305786133
noncognate,I,,10.634745597839355
noncognate,I,,10.634745597839355
noncognate,I,,13.627096176147461
noncognate,I,,23.532779693603516
noncognate,I,,23.532779693603516
noncognate,I,,5.835939884185791
noncognate,I,,5.835939884185791
noncognate,I,,26.74761962890625
noncognate,I,,19.70730209350586
noncognate,I,,19.70730209350586
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,4.979325771331787
noncognate,I,,17.348682403564453
noncognate,I,,17.348682403564453
noncognate,II,,16.997642517089844
noncognate,I,,3.1566269397735596
noncognate,I,,3.1566269397735596
noncognate,I,,3.564607858657837
noncognate,I,,3.564607858657837
noncognate,I,,5.826399803161621
noncognate,I,,5.826399803161621
noncognate,I,,3.8341376781463623
noncognate,I,,3.8341376781463623
noncognate,I,,4.5201334953308105
noncognate,I,,19.3797550201416
noncognate,I,,19.3797550201416
noncognate,I,,3.348055362701416
noncognate,I,,3.348055362701416
noncognate,I,,11.112345695495605
noncognate,I,,11.112345695495605
noncognate,I,,18.995079040527344
noncognate,I,,18.995079040527344
noncognate,I,,6.175185680389404
noncognate,I,,6.175185680389404
noncognate,I,,19.375038146972656
noncognate,I,,25.83518409729004
noncognate,I,,9.804999351501465
noncognate,I,,4.620504856109619
noncognate,I,,4.620504856109619
noncognate,I,,14.705415725708008
noncognate,I,,14.705415725708008
noncognate,I,,3.5989816188812256
noncognate,I,,3.5989816188812256
noncognate,I,,31.0
noncognate,I,,3.092268705368042
noncognate,I,,19.85938262939453
noncognate,I,,19.85938262939453
noncognate,I,,17.03717613220215
noncognate,I,,17.03717613220215
noncognate,I,,19.26616096496582
noncognate,I,,19.26616096496582
noncognate,I,,19.26616096496582
noncognate,I,,19.26616096496582
noncognate,I,,19.26616096496582
noncognate,I,,19.26616096496582
noncognate,I,,19.26616096496582
noncognate,I,,10.008977890014648
noncognate,I,,10.008977890014648
noncognate,I,,3.420919418334961
noncognate,I,,3.420919418334961
noncognate,I,,22.293834686279297
noncognate,I,,22.293834686279297
noncognate,I,,18.76886558532715
noncognate,I,,18.76886558532715
noncognate,I,,3.0128395557403564
noncognate,I,,3.0128395557403564
noncognate,I,,16.166969299316406
noncognate,I,,16.166969299316406
noncognate,I,,10.119956970214844
noncognate,I,,10.119956970214844
noncognate,I,,11.924444198608398
noncognate,I,,11.924444198608398
noncognate,I,,9.811528205871582
noncognate,I,,9.811528205871582
noncognate,I,,13.127511024475098
noncognate,I,,13.127511024475098
noncognate,I,,11.429048538208008
noncognate,I,,11.429048538208008
noncognate,I,,11.287036895751953
noncognate,I,,15.990453720092773
noncognate,I,,3.131666660308838
noncognate,I,,3.131666660308838
noncognate,I,,3.131666660308838
noncognate,I,,3.131666660308838
noncognate,I,,3.131666660308838
noncognate,I,,3.131666660308838
noncognate,I,,3.131666660308838
noncognate,I,,3.7667555809020996
noncognate,I,,19.2596435546875
noncognate,I,,19.2596435546875
noncognate,I,,28.183988571166992
noncognate,I,,7.270040988922119
noncognate,I,,7.270040988922119
noncognate,I,,3.607361078262329
noncognate,I,,3.607361078262329
noncognate,I,,4.796956539154053
noncognate,I,,4.796956539154053
noncognate,I,,3.081932544708252
noncognate,I,,3.081932544708252
noncognate,I,,21.22279930114746
noncognate,I,,21.22279930114746
noncognate,I,,17.952741622924805
noncognate,I,,17.952741622924805
noncognate,I,,5.350177764892578
noncognate,I,,5.350177764892578
noncognate,I,,3.1544017791748047
noncognate,I,,21.072223663330078
noncognate,I,,24.03868293762207
noncognate,I,,22.327709197998047
noncognate,I,,22.327709197998047
noncognate,I,,22.327709197998047
noncognate,I,,22.327709197998047
noncognate,I,,22.327709197998047
noncognate,I,,22.327709197998047
noncognate,I,,22.327709197998047
noncognate,I,,8.405555725097656
noncognate,I,,8.405555725097656
noncognate,I,,17.287351608276367
noncognate,I,,21.942859649658203
noncognate,I,,21.942859649658203
noncognate,I,,10.719344139099121
noncognate,I,,10.719344139099121
noncognate,I,,31.0
noncognate,I,,14.202332496643066
noncognate,I,,14.202332496643066
noncognate,I,,19.80727767944336
noncognate,I,,12.533248901367188
noncognate,I,,12.533248901367188
noncognate,I,,19.350658416748047
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,18.14759063720703
noncognate,I,,21.051239013671875
noncognate,I,,21.051239013671875
noncognate,I,,5.154590129852295
noncognate,I,,5.154590129852295
noncognate,I,,5.093184947967529
noncognate,I,,26.99477195739746
noncognate,I,,5.282478332519531
noncognate,I,,5.282478332519531
noncognate,I,,6.237579345703125
noncognate,I,,26.29954719543457
noncognate,I,,26.29954719543457
noncognate,I,,8.27383804321289
noncognate,I,,8.27383804321289
noncognate,I,,5.266083240509033
noncognate,I,,5.266083240509033
noncognate,I,,5.266083240509033
noncognate,I,,5.266083240509033
noncognate,I,,5.266083240509033
noncognate,I,,5.266083240509033
noncognate,I,,5.266083240509033
noncognate,I,,3.761812925338745
noncognate,I,,3.761812925338745
noncognate,I,,3.7351441383361816
noncognate,I,,3.7351441383361816
noncognate,I,,23.753257751464844
noncognate,I,,23.753257751464844
noncognate,I,,21.88494873046875
noncognate,I,,21.88494873046875
noncognate,I,,19.241600036621094
noncognate,I,,19.241600036621094
noncognate,I,,19.241600036621094
noncognate,I,,19.241600036621094
noncognate,I,,19.241600036621094
noncognate,I,,19.241600036621094
noncognate,I,,19.241600036621094
noncognate,II,,7.362143039703369
noncognate,I,,27.83869743347168
noncognate,I,,27.83869743347168
noncognate,I,,13.789955139160156
noncognate,I,,13.789955139160156
noncognate,I,,20.365999221801758
noncognate,I,,20.365999221801758
noncognate,I,,20.365999221801758
noncognate,I,,20.365999221801758
noncognate,I,,20.365999221801758
noncognate,I,,20.365999221801758
noncognate,I,,20.365999221801758
noncognate,I,,23.678150177001953
noncognate,I,,9.524046897888184
noncognate,I,,9.524046897888184
noncognate,I,,23.273855209350586
noncognate,I,,23.273855209350586
noncognate,I,,24.216129302978516
noncognate,I,,22.789628982543945
noncognate,I,,9.887083053588867
noncognate,I,,9.887083053588867
noncognate,I,,19.242307662963867
noncognate,I,,19.242307662963867
noncognate,I,,4.388507843017578
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,23.622621536254883
noncognate,I,,15.446712493896484
noncognate,I,,15.446712493896484
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,24.52569580078125
noncognate,I,,3.3039743900299072
noncognate,I,,7.934041976928711
noncognate,I,,7.934041976928711
noncognate,I,,18.909528732299805
noncognate,I,,4.002490520477295
noncognate,I,,25.41111183166504
noncognate,I,,4.752777576446533
noncognate,I,,4.752777576446533
noncognate,I,,25.608186721801758
noncognate,I,,26.333200454711914
noncognate,I,,26.333200454711914
noncognate,I,,26.333200454711914
noncognate,I,,26.333200454711914
noncognate,I,,26.333200454711914
noncognate,I,,26.333200454711914
noncognate,I,,26.333200454711914
noncognate,I,,3.370436429977417
noncognate,I,,4.058724403381348
noncognate,I,,4.058724403381348
noncognate,II,,14.079937934875488
noncognate,I,,19.95762062072754
noncognate,I,,19.95762062072754
noncognate,I,,16.05043601989746
noncognate,I,,16.05043601989746
noncognate,I,,6.869563102722168
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,25.073331832885742
noncognate,I,,9.187474250793457
noncognate,I,,9.187474250793457
noncognate,I,,16.563961029052734
noncognate,I,,16.563961029052734
noncognate,I,,19.115787506103516
noncognate,I,,19.115787506103516
noncognate,I,,9.444899559020996
noncognate,I,,9.444899559020996
noncognate,I,,2.620333194732666
noncognate,I,,2.620333194732666
noncognate,I,,28.01346206665039
noncognate,I,,28.01346206665039
noncognate,I,,4.321050643920898
noncognate,I,,21.17140007019043
noncognate,I,,21.17140007019043
noncognate,I,,2.7906665802001953
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,6.082184791564941
noncognate,I,,2.432657241821289
noncognate,I,,2.432657241821289
noncognate,I,,19.629135131835938
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,26.81333351135254
noncognate,I,,6.161343097686768
noncognate,I,,6.161343097686768
noncognate,I,,4.331865310668945
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,18.571796417236328
noncognate,I,,11.445428848266602
noncognate,I,,11.445428848266602
noncognate,I,,12.473599433898926
noncognate,I,,12.473599433898926
noncognate,I,,4.716312885284424
noncognate,I,,4.716312885284424
noncognate,I,,15.126570701599121
noncognate,I,,15.126570701599121
noncognate,I,,6.220389366149902
noncognate,I,,6.220389366149902
noncognate,I,,7.851225852966309
noncognate,I,,7.851225852966309
noncognate,I,,10.32164478302002
noncognate,I,,10.32164478302002
noncognate,I,,21.92086410522461
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,11.149564743041992
noncognate,I,,9.669394493103027
noncognate,I,,25.542692184448242
noncognate,I,,25.542692184448242
noncognate,I,,2.7088403701782227
noncognate,I,,2.7088403701782227
noncognate,I,,27.279687881469727
noncognate,I,,27.279687881469727
noncognate,I,,4.598100662231445
noncognate,I,,4.598100662231445
noncognate,I,,6.693127155303955
noncognate,I,,6.693127155303955
noncognate,I,,25.44285774230957
noncognate,I,,25.44285774230957
noncognate,I,,22.689882278442383
noncognate,I,,22.689882278442383
noncognate,I,,18.38958740234375
noncognate,II,,17.71000099182129
noncognate,II,,15.141162872314453
noncognate,I,,24.949073791503906
noncognate,I,,24.949073791503906
noncognate,I,,2.767777681350708
noncognate,I,,20.551111221313477
noncognate,I,,20.551111221313477
noncognate,I,,19.644731521606445
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,22.104576110839844
noncognate,I,,22.104576110839844
noncognate,I,,4.560601711273193
noncognate,I,,5.094848155975342
noncognate,I,,5.094848155975342
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,8.841452598571777
noncognate,I,,16.836719512939453
noncognate,I,,16.836719512939453
noncognate,I,,5.156831741333008
noncognate,I,,5.156831741333008
noncognate,I,,16.839080810546875
noncognate,I,,3.663655996322632
noncognate,I,,3.663655996322632
noncognate,I,,14.437625885009766
noncognate,I,,14.437625885009766
noncognate,I,,7.322962760925293
noncognate,I,,16.075510025024414
noncognate,I,,5.946488857269287
noncognate,I,,5.946488857269287
noncognate,I,,13.632850646972656
noncognate,I,,13.632850646972656
noncognate,I,,31.0
noncognate,I,,3.0878634452819824
noncognate,I,,18.083749771118164
noncognate,I,,18.083749771118164
noncognate,I,,12.948633193969727
noncognate,I,,12.948633193969727
noncognate,I,,12.948633193969727
noncognate,I,,12.948633193969727
noncognate,I,,12.948633193969727
noncognate,I,,12.948633193969727
noncognate,I,,12.948633193969727
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,9.373398780822754
noncognate,I,,12.93403148651123
noncognate,I,,12.455268859863281
noncognate,I,,12.455268859863281
noncognate,I,,5.474608898162842
noncognate,I,,5.474608898162842
noncognate,I,,16.56235694885254
noncognate,I,,4.696935176849365
noncognate,I,,3.2675557136535645
noncognate,I,,14.681580543518066
noncognate,II,,20.200960159301758
noncognate,I,,7.452434062957764
noncognate,I,,7.452434062957764
noncognate,I,,13.742656707763672
noncognate,I,,18.901430130004883
noncognate,I,,18.901430130004883
noncognate,I,,27.423704147338867
noncognate,I,,27.423704147338867
noncognate,I,,7.857819080352783
noncognate,I,,7.857819080352783
noncognate,I,,4.872500419616699
noncognate,I,,19.873912811279297
noncognate,I,,19.873912811279297
noncognate,I,,17.646055221557617
noncognate,I,,17.646055221557617
noncognate,I,,22.0195255279541
noncognate,I,,22.0195255279541
noncognate,I,,4.076601028442383
noncognate,I,,4.076601028442383
noncognate,I,,3.999797821044922
noncognate,I,,3.999797821044922
noncognate,I,,17.375354766845703
noncognate,I,,17.375354766845703
noncognate,I,,24.838516235351562
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,21.7969970703125
noncognate,I,,17.34212875366211
noncognate,I,,17.34212875366211
noncognate,I,,11.074177742004395
noncognate,I,,11.074177742004395
noncognate,I,,22.89695930480957
noncognate,I,,6.8859100341796875
noncognate,I,,6.8859100341796875
noncognate,II,,7.425805568695068
noncognate,I,,11.356560707092285
noncognate,I,,11.356560707092285
noncognate,I,,11.356560707092285
noncognate,I,,11.356560707092285
noncognate,I,,11.356560707092285
noncognate,I,,11.356560707092285
noncognate,I,,11.356560707092285
noncognate,II,,13.401640892028809
noncognate,I,,15.879955291748047
noncognate,I,,11.342592239379883
noncognate,I,,11.342592239379883
noncognate,I,,4.158293724060059
noncognate,I,,6.072451591491699
noncognate,I,,6.072451591491699
noncognate,I,,14.182124137878418
noncognate,I,,14.182124137878418
noncognate,I,,6.757104396820068
noncognate,I,,6.757104396820068
noncognate,I,,4.627511024475098
noncognate,I,,19.439207077026367
noncognate,I,,19.439207077026367
noncognate,I,,6.097489356994629
noncognate,I,,6.097489356994629
noncognate,I,,5.021724224090576
noncognate,I,,24.758634567260742
noncognate,I,,24.758634567260742
noncognate,II,,12.261580467224121
noncognate,I,,8.209712982177734
noncognate,I,,7.67804479598999
noncognate,I,,7.67804479598999
noncognate,I,,12.95678997039795
noncognate,I,,12.95678997039795
noncognate,I,,20.1200008392334
noncognate,I,,20.1200008392334
noncognate,I,,24.81333351135254
noncognate,I,,24.81333351135254
noncognate,I,,10.308576583862305
noncognate,I,,12.876751899719238
noncognate,I,,12.876751899719238
noncognate,I,,8.035085678100586
noncognate,I,,8.035085678100586
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,20.1571044921875
noncognate,I,,22.399690628051758
noncognate,I,,22.399690628051758
noncognate,I,,18.392333984375
noncognate,I,,13.766538619995117
noncognate,I,,13.766538619995117
noncognate,I,,25.559524536132812
noncognate,I,,25.559524536132812
noncognate,I,,8.576607704162598
noncognate,I,,26.938888549804688
noncognate,I,,25.831884384155273
noncognate,I,,14.58825397491455
noncognate,I,,15.304781913757324
noncognate,I,,15.304781913757324
noncognate,I,,31.0
noncognate,I,,2.4736111164093018
noncognate,I,,13.234920501708984
noncognate,I,,13.234920501708984
noncognate,I,,5.576310157775879
noncognate,I,,5.576310157775879
noncognate,I,,5.576310157775879
noncognate,I,,5.576310157775879
noncognate,I,,5.576310157775879
noncognate,I,,5.576310157775879
noncognate,I,,5.576310157775879
noncognate,I,,24.72681999206543
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,26.63030242919922
noncognate,I,,11.736133575439453
noncognate,I,,11.736133575439453
noncognate,I,,5.9607253074646
noncognate,I,,5.9607253074646
noncognate,I,,7.565350532531738
noncognate,I,,7.565350532531738
noncognate,I,,18.309511184692383
noncognate,I,,18.309511184692383
noncognate,I,,22.110170364379883
noncognate,I,,22.110170364379883
noncognate,I,,22.956985473632812
noncognate,I,,16.4045467376709
noncognate,I,,11.049857139587402
noncognate,I,,11.049857139587402
noncognate,I,,11.049857139587402
noncognate,I,,11.049857139587402
noncognate,I,,11.049857139587402
noncognate,I,,11.049857139587402
noncognate,I,,11.049857139587402
noncognate,I,,11.783549308776855
noncognate,I,,11.783549308776855
noncognate,I,,11.783549308776855
noncognate,I,,11.783549308776855
noncognate,I,,16.61092758178711
noncognate,I,,21.581850051879883
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,4.822946548461914
noncognate,I,,4.822946548461914
noncognate,I,,4.60444450378418
noncognate,I,,4.60444450378418
noncognate,I,,13.121480941772461
noncognate,I,,13.121480941772461
noncognate,I,,4.801157474517822
noncognate,I,,8.35726547241211
noncognate,I,,8.35726547241211
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,I,,27.675556182861328
noncognate,II,,9.588288307189941
noncognate,I,,2.9442460536956787
noncognate,I,,2.9442460536956787
noncognate,I,,3.1298694610595703
noncognate,I,,3.1298694610595703
noncognate,I,,24.241546630859375
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,24.166139602661133
noncognate,I,,10.817680358886719
noncognate,I,,16.57666778564453
noncognate,I,,16.57666778564453
noncognate,I,,9.298590660095215
noncognate,I,,9.298590660095215
noncognate,I,,16.598100662231445
noncognate,I,,16.598100662231445
noncognate,I,,18.928314208984375
noncognate,I,,18.928314208984375
noncognate,I,,14.188360214233398
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,27.084060668945312
noncognate,I,,10.014166831970215
noncognate,I,,10.014166831970215
noncognate,I,,18.6473331451416
noncognate,I,,18.6473331451416
noncognate,I,,8.278650283813477
noncognate,I,,19.302291870117188
noncognate,I,,27.80000114440918
noncognate,I,,19.933656692504883
noncognate,I,,24.086610794067383
noncognate,I,,28.942325592041016
noncognate,I,,14.612324714660645
noncognate,I,,14.612324714660645
noncognate,I,,6.168044567108154
noncognate,I,,20.586320877075195
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,10.705611228942871
noncognate,I,,10.705611228942871
noncognate,II,,12.885541915893555
noncognate,I,,7.870822429656982
noncognate,I,,7.870822429656982
noncognate,I,,18.88654327392578
noncognate,I,,7.624815464019775
noncognate,I,,7.624815464019775
noncognate,I,,3.2555999755859375
noncognate,I,,3.2555999755859375
noncognate,I,,3.7722809314727783
noncognate,I,,3.7722809314727783
noncognate,I,,12.924744606018066
noncognate,I,,31.0
noncognate,I,,31.0
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,18.4958438873291
noncognate,I,,27.52367401123047
noncognate,I,,5.042592525482178
noncognate,I,,17.748689651489258
noncognate,I,,5.673989772796631
noncognate,I,,5.673989772796631
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,18.9398136138916
noncognate,I,,14.069376945495605
noncognate,I,,14.069376945495605
noncognate,I,,19.188247680664062
noncognate,I,,19.188247680664062
noncognate,I,,8.380579948425293
noncognate,I,,8.380579948425293
noncognate,I,,4.902428150177002
noncognate,I,,20.62966537475586
noncognate,I,,20.62966537475586
noncognate,I,,8.649855613708496
noncognate,I,,19.056640625
noncognate,I,,19.056640625
noncognate,I,,19.056640625
noncognate,I,,19.056640625
noncognate,I,,19.056640625
noncognate,I,,19.056640625
noncognate,I,,19.056640625
noncognate,I,,14.291388511657715
noncognate,I,,14.291388511657715
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,27.41581153869629
noncognate,I,,17.438190460205078
noncognate,I,,17.438190460205078
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,24.840444564819336
noncognate,I,,9.498332977294922
noncognate,I,,3.474722385406494
noncognate,I,,3.474722385406494
noncognate,I,,2.891923189163208
noncognate,I,,14.181401252746582
noncognate,I,,14.181401252746582
noncognate,I,,3.8769335746765137
noncognate,I,,16.049259185791016
noncognate,I,,16.049259185791016
noncognate,I,,17.12679100036621
noncognate,I,,17.12679100036621
noncognate,I,,15.721522331237793
noncognate,I,,15.721522331237793
noncognate,I,,8.50151538848877
noncognate,I,,3.2316203117370605
noncognate,I,,3.2316203117370605
noncognate,I,,21.60662841796875
noncognate,I,,21.60662841796875
noncognate,I,,5.2116241455078125
noncognate,I,,5.2116241455078125
noncognate,I,,2.3476665019989014
noncognate,I,,2.3476665019989014
noncognate,I,,25.86436653137207
noncognate,I,,25.86436653137207
noncognate,I,,7.717025279998779
noncognate,I,,31.0
noncognate,I,,22.291404724121094
noncognate,I,,13.416091918945312
noncognate,I,,13.416091918945312
noncognate,I,,8.024800300598145
